date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:55:09	3792/3792	---M--	200	added ('OK')	image/svg+xml	etag:%2253811cd-ed0-5b2beab81812b%22	http://pxdraft.com/pxdemo/softon/static/img/spotify.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/spotify.svg	(from http://pxdraft.com/pxdemo/softon/index-08.html)
14:55:10	5664/5664	---M--	200	added ('OK')	image/svg+xml	etag:%225380eac-1620-5b2beaa61013a%22	http://pxdraft.com/pxdemo/softon/static/img/feature-5.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-5.svg	(from http://pxdraft.com/pxdemo/softon/index-08.html)
14:55:11	2372/2372	---M--	200	added ('OK')	image/svg+xml	etag:%225382055-944-5b2beac3869b1%22	http://pxdraft.com/pxdemo/softon/static/img/effect/laptop.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/effect/laptop.svg	(from http://pxdraft.com/pxdemo/softon/index-10.html)
14:55:12	10686/10686	---M--	200	added ('OK')	image/svg+xml	etag:%225380eb9-29be-5b2beaaaa5e99%22	http://pxdraft.com/pxdemo/softon/static/img/home-3.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/home-3.svg	(from http://pxdraft.com/pxdemo/softon/index-11.html)
14:55:14	8820/8820	---M--	200	added ('OK')	image/svg+xml	etag:%225380eaf-2274-5b2beaa6cc4f7%22	http://pxdraft.com/pxdemo/softon/static/img/feature-8.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-8.svg	(from http://pxdraft.com/pxdemo/softon/index-11.html)
14:55:16	246/246	---M--	200	added ('OK')	image/svg+xml	etag:%225382054-f6-5b2beac34c7ff%22	http://pxdraft.com/pxdemo/softon/static/img/effect/divider-4.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/effect/divider-4.svg	(from http://pxdraft.com/pxdemo/softon/index-11.html)
14:55:18	6595/6595	---M--	200	added ('OK')	image/svg+xml	etag:%225380ead-19c3-5b2beaa672774%22	http://pxdraft.com/pxdemo/softon/static/img/feature-7.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-7.svg	(from http://pxdraft.com/pxdemo/softon/index-11.html)
14:55:20	6417/6417	---M--	200	added ('OK')	image/svg+xml	etag:%225380eba-1911-5b2beaab03e83%22	http://pxdraft.com/pxdemo/softon/static/img/home-4.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/home-4.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
14:55:22	1391898/1391898	---M--	200	added ('OK')	image/jpeg	etag:%225380ec0-153d1a-5b2beab3c03fe%22	http://pxdraft.com/pxdemo/softon/static/img/home-banner-4.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/home-banner-4.jpg	(from http://pxdraft.com/pxdemo/softon/index-03.html)
14:55:22	6340/6340	---M--	200	added ('OK')	image/svg+xml	etag:%225380ea7-18c4-5b2beaa3e2f1b%22	http://pxdraft.com/pxdemo/softon/static/img/feature-10.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup1/pxdraft.com/pxdemo/softon/static/img/feature-10.svg	(from http://pxdraft.com/pxdemo/softon/index-12.html)
