date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:36:12	2936/2936	---M--	200	added ('OK')	text/css	etag:%22538210a-b78-5b2beaf50de2f%22	http://pxdraft.com/pxdemo/softon/static/vendor/owl-carousel/css/owl.carousel.min.css	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/vendor/owl-carousel/css/owl.carousel.min.css	(from http://pxdraft.com/pxdemo/softon/static/css/style.css)
14:36:14	667905/667905	---M--	200	added ('OK')	image/jpeg	etag:%225380ea3-a3101-5b2beaa266151%22	http://pxdraft.com/pxdemo/softon/static/img/blog-3.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/blog-3.jpg	(from http://pxdraft.com/pxdemo/softon/index.html)
14:36:14	345/345	---M--	200	added ('OK')	image/svg+xml	etag:%225382057-159-5b2beac3e0f03%22	http://pxdraft.com/pxdemo/softon/static/img/effect/style-1.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/effect/style-1.svg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:38:06	581970/581970	---M--	200	added ('OK')	image/jpeg	etag:%225380e97-8e152-5b2bea96e5f8b%22	http://pxdraft.com/pxdemo/softon/static/img/about-1.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/about-1.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:38:42	814264/814264	---M--	200	added ('OK')	image/jpeg	etag:%225380e9a-c6cb8-5b2bea9a1f6a9%22	http://pxdraft.com/pxdemo/softon/static/img/about-4.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/about-4.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:38:42	753427/753427	---M--	200	added ('OK')	image/jpeg	etag:%225380e99-b7f13-5b2bea972b8d5%22	http://pxdraft.com/pxdemo/softon/static/img/about-3.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/about-3.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:38:51	807297/807297	---M--	200	added ('OK')	image/jpeg	etag:%225380e9b-c5181-5b2bea987718e%22	http://pxdraft.com/pxdemo/softon/static/img/about-5.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/about-5.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:39:05	113407/113407	---M--	200	added ('OK')	image/jpeg	etag:%225380ec8-1baff-5b2beab65f270%22	http://pxdraft.com/pxdemo/softon/static/img/project-3.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/project-3.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:39:35	473526/473526	---M--	200	added ('OK')	image/jpeg	etag:%225380ec5-739b6-5b2beab58e2aa%22	http://pxdraft.com/pxdemo/softon/static/img/project-1.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/project-1.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:39:39	256867/256867	---M--	200	added ('OK')	image/jpeg	etag:%225380ec7-3eb63-5b2beab756396%22	http://pxdraft.com/pxdemo/softon/static/img/project-4.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/project-4.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:39:43	334045/334045	---M--	200	added ('OK')	image/jpeg	etag:%225380ec6-518dd-5b2beab5afdbb%22	http://pxdraft.com/pxdemo/softon/static/img/project-2.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/project-2.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:39:44	269/269	---M--	200	added ('OK')	image/svg+xml	etag:%225382051-10d-5b2beac2d367c%22	http://pxdraft.com/pxdemo/softon/static/img/effect/divider-1.svg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/effect/divider-1.svg	(from http://pxdraft.com/pxdemo/softon/index-03.html)
14:39:46	55466/55466	---M--	200	added ('OK')	image/jpeg	etag:%225380e9f-d8aa-5b2bea9a30431%22	http://pxdraft.com/pxdemo/softon/static/img/avatra-1.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/avatra-1.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
14:40:03	315069/315069	---M--	200	added ('OK')	image/jpeg	etag:%2253811cb-4cebd-5b2beab849a25%22	http://pxdraft.com/pxdemo/softon/static/img/project-5.jpg	/Users/yagneshmodh/Documents/Projects/Templates/startup/pxdraft.com/pxdemo/softon/static/img/project-5.jpg	(from http://pxdraft.com/pxdemo/softon/index-02.html)
